"es.id","study.id","ma.id","ma.doi","topic","additional_topic","g","d","sign.dir","N","n1","n2","es.type","comments","Year","Status","Experiment"
"3690","12349","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.45500000000000002","pos","87","44","43","d","NA","2013","P","Y"
"3691","12350","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","1.5267999999999999","pos","87","44","43","d","NA","2013","P","Y"
"3692","12351","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.93859999999999999","pos","87","44","43","d","NA","2013","P","Y"
"3693","12352","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.40760000000000002","pos","87","44","43","d","NA","2013","P","Y"
"3694","12353","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","1.3369","neg","87","44","43","d","NA","2013","P","Y"
"3695","12354","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","1.0319","pos","87","44","43","d","NA","2013","P","Y"
"3696","12355","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.19689999999999999","pos","1029","514","515","d","NA","2013","P","Y"
"3697","12356","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","4.4999999999999998E-2","pos","1029","514","515","d","NA","2013","P","Y"
"3698","12357","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.12659999999999999","neg","1029","514","515","d","NA","2013","P","Y"
"3699","12358","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.67689999999999995","pos","1029","514","515","d","NA","2013","P","Y"
"3700","12359","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.30370000000000003","pos","1029","514","515","d","NA","2013","P","Y"
"3701","12360","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","8.1199999999999994E-2","neg","1029","514","515","d","NA","2013","P","Y"
"3702","12361","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1852","pos","1029","514","515","d","NA","2013","P","Y"
"3703","12362","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.24879999999999999","pos","1029","514","515","d","NA","2013","P","Y"
"3704","12363","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","3.8699999999999998E-2","pos","1030","515","515","d","NA","2013","P","Y"
"3705","12364","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","3.9600000000000003E-2","neg","1030","515","515","d","NA","2013","P","Y"
"3706","12365","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.4874","pos","1030","515","515","d","NA","2013","P","Y"
"3707","12366","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.56830000000000003","pos","1030","515","515","d","NA","2013","P","Y"
"3708","12367","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.22220000000000001","pos","1030","515","515","d","NA","2013","P","Y"
"3709","12368","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","5.8200000000000002E-2","pos","1030","515","515","d","NA","2013","P","Y"
"3710","12369","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.30180000000000001","pos","1030","515","515","d","NA","2013","P","Y"
"3711","12370","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.28420000000000001","pos","1030","515","515","d","NA","2013","P","Y"
"3712","12371","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.82040000000000002","pos","369","76","293","d","NA","2013","P","Y"
"3713","12372","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","1.5203","pos","369","76","293","d","NA","2013","P","Y"
"3714","12373","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.19239999999999999","pos","13286","6643","6643","d","NA","2010","P","Y"
"3715","12374","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.17549999999999999","pos","13944","6972","6972","d","NA","2010","P","Y"
"3716","12375","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.88519999999999999","pos","60","30","30","d","NA","2004","P","Y"
"3717","12376","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.63090000000000002","pos","60","30","30","d","NA","2004","P","Y"
"3718","12377","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.52800000000000002","pos","60","30","30","d","NA","2004","P","Y"
"3719","12378","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","1.1736","pos","60","30","30","d","NA","2004","P","Y"
"3720","12379","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","1.4188000000000001","pos","60","30","30","d","NA","2004","P","Y"
"3721","12380","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","4.07E-2","pos","60","30","30","d","NA","2004","P","Y"
"3722","12381","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1479","neg","60","30","30","d","NA","2004","P","Y"
"3723","12382","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.38250000000000001","neg","60","30","30","d","NA","2004","P","Y"
"3724","12383","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.12820000000000001","neg","60","30","30","d","NA","2004","P","Y"
"3725","12384","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.78","pos","100","NA","NA","d","NA","1983","U","Y"
"3726","12385","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.32300000000000001","pos","100","NA","NA","d","NA","1983","U","Y"
"3727","12386","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1661","pos","256","128","128","d","NA","2006","P","Y"
"3728","12387","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.19120000000000001","pos","256","128","128","d","NA","2006","P","Y"
"3729","12388","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1739","pos","398","199","199","d","NA","2006","P","Y"
"3730","12389","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","8.0699999999999994E-2","pos","398","199","199","d","NA","2006","P","Y"
"3731","12390","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.35780000000000001","pos","1194","597","597","d","NA","2003","P","Y"
"3732","12391","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.22550000000000001","pos","1194","597","597","d","NA","2003","P","Y"
"3733","12392","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.22559999999999999","pos","1194","597","597","d","NA","2003","P","Y"
"3734","12393","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1515","pos","80","40","40","d","NA","1982","P","Y"
"3735","12394","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.4501","pos","79","40","39","d","NA","1982","P","Y"
"3736","12395","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.2979","pos","589","297","292","d","NA","2003","P","Y"
"3737","12396","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","5.8099999999999999E-2","pos","675","338","337","d","NA","2003","P","Y"
"3738","12397","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.59599999999999997","pos","287","147","140","d","NA","2003","P","Y"
"3739","12398","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","6.5000000000000002E-2","pos","389","196","193","d","NA","2003","P","Y"
"3740","12399","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.17910000000000001","pos","2162","1081","1081","d","NA","2003","P","Y"
"3741","12400","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","2.12E-2","pos","2078","1044","1034","d","NA","2003","P","Y"
"3742","12401","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","8.2000000000000007E-3","neg","2200","1100","1100","d","NA","2003","P","Y"
"3743","12402","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","1.5299999999999999E-2","pos","2285","1142","1143","d","NA","2003","P","Y"
"3744","12403","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","8.7300000000000003E-2","pos","1385","693","692","d","NA","2003","P","Y"
"3745","12404","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","4.1500000000000002E-2","neg","1441","721","720","d","NA","2003","P","Y"
"3746","12405","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.90300000000000002","pos","1600","795","805","d","NA","2003","P","Y"
"3747","12406","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","8.6900000000000005E-2","neg","2265","1138","1127","d","NA","2003","P","Y"
"3748","12407","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.6149","pos","53","27","26","d","NA","2003","P","Y"
"3749","12408","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.30959999999999999","neg","62","29","33","d","NA","2003","P","Y"
"3750","12409","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.6482","pos","120","60","60","d","NA","2009","P","Y"
"3751","12410","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","2.3599999999999999E-2","pos","120","60","60","d","NA","2009","P","Y"
"3752","12411","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","4.02E-2","pos","105","53","52","d","NA","2009","P","Y"
"3753","12412","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.48599999999999999","pos","105","53","52","d","NA","2009","P","Y"
"3754","12413","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.15939999999999999","pos","155","NA","NA","d","NA","1970","P","Y"
"3755","12414","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.15859999999999999","pos","222","NA","NA","d","NA","1970","P","Y"
"3756","12415","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.218","pos","84","NA","NA","d","NA","1970","P","Y"
"3757","12416","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.24229999999999999","pos","97","NA","NA","d","NA","1970","P","Y"
"3758","12417","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.32650000000000001","neg","150","NA","NA","d","NA","1999","U","Y"
"3759","12418","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.49769999999999998","neg","69","NA","NA","d","NA","1999","U","Y"
"3760","12419","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.32650000000000001","pos","150","NA","NA","d","NA","1999","U","Y"
"3761","12420","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.192","pos","150","NA","NA","d","NA","1999","U","Y"
"3762","12421","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.25690000000000002","neg","150","NA","NA","d","NA","1999","U","Y"
"3763","12422","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.32650000000000001","pos","150","NA","NA","d","NA","1999","U","Y"
"3764","12423","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.49769999999999998","pos","69","NA","NA","d","NA","1999","U","Y"
"3765","12424","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.2868","pos","69","NA","NA","d","NA","1999","U","Y"
"3766","12425","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.38700000000000001","neg","69","NA","NA","d","NA","1999","U","Y"
"3767","12426","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.49769999999999998","pos","69","NA","NA","d","NA","1999","U","Y"
"3768","12427","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.45079999999999998","pos","219","110","109","d","NA","2012","P","Y"
"3769","12428","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","8.0100000000000005E-2","pos","8080","NA","NA","d","NA","2005","P","Y"
"3770","12429","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0","null","8080","NA","NA","d","NA","2005","P","Y"
"3771","12430","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.06","pos","8080","NA","NA","d","NA","2005","P","Y"
"3772","12431","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.02","pos","8080","NA","NA","d","NA","2005","P","Y"
"3773","12432","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.2417","pos","114","NA","NA","d","NA","2005","P","Y"
"3774","12433","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.3034","pos","144","NA","NA","d","NA","2005","P","Y"
"3775","12434","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.2213","pos","144","NA","NA","d","NA","2005","P","Y"
"3776","12435","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.2213","pos","144","NA","NA","d","NA","2005","P","Y"
"3777","12436","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.67549999999999999","pos","468","NA","NA","d","NA","2007","P","Y"
"3778","12437","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.04","pos","468","NA","NA","d","NA","2007","P","Y"
"3779","12438","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.10009999999999999","pos","468","NA","NA","d","NA","2007","P","Y"
"3780","12439","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.10009999999999999","neg","468","NA","NA","d","NA","2007","P","Y"
"3781","12440","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.27500000000000002","neg","12","6","6","d","NA","2008","P","Y"
"3782","12441","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1943","neg","12","6","6","d","NA","2008","P","Y"
"3783","12442","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","2.6597","pos","12","6","6","d","NA","2008","P","Y"
"3784","12443","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.15559999999999999","neg","12","6","6","d","NA","2008","P","Y"
"3785","12444","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.20960000000000001","pos","2364","1182","1182","d","NA","2012","U","Y"
"3786","12445","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","2.41E-2","neg","2364","1182","1182","d","NA","2012","U","Y"
"3787","12446","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.29830000000000001","pos","2364","1182","1182","d","NA","2012","U","Y"
"3788","12447","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.30790000000000001","pos","2364","1182","1182","d","NA","2012","U","Y"
"3789","12448","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","9.5999999999999992E-3","neg","2364","1182","1182","d","NA","2012","U","Y"
"3790","12449","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.13789999999999999","neg","2364","1182","1182","d","NA","2012","U","Y"
"3791","12450","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.16839999999999999","neg","2364","1182","1182","d","NA","2012","U","Y"
"3792","12451","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1711","pos","2364","1182","1182","d","NA","2012","U","Y"
"3793","12452","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.39150000000000001","pos","2364","1182","1182","d","NA","2012","U","Y"
"3794","12453","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","7.9500000000000001E-2","pos","2364","1182","1182","d","NA","2012","U","Y"
"3795","12454","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","3.4500000000000003E-2","pos","86","NA","NA","d","NA","1994","P","Y"
"3796","12455","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0","null","113","NA","NA","d","NA","1994","P","Y"
"3797","12456","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.30909999999999999","neg","123","61","62","d","NA","2015","P","Y"
"3798","12457","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.30909999999999999","neg","185","92","93","d","NA","2015","P","Y"
"3799","12458","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.10639999999999999","neg","112","56","56","d","NA","1964","P","Y"
"3800","12459","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.21379999999999999","pos","112","56","56","d","NA","1964","P","Y"
"3801","12460","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0","null","112","56","56","d","NA","1964","P","Y"
"3802","12461","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","7.0999999999999994E-2","neg","112","56","56","d","NA","1964","P","Y"
"3803","12462","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1447","pos","288","143","145","d","NA","1964","P","Y"
"3804","12463","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","5.6099999999999997E-2","pos","288","143","145","d","NA","1964","P","Y"
"3805","12464","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","7.2999999999999995E-2","pos","288","143","145","d","NA","1964","P","Y"
"3806","12465","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","5.8999999999999997E-2","pos","288","143","145","d","NA","1964","P","Y"
"3807","12466","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1295","pos","283","139","144","d","NA","1964","P","Y"
"3808","12467","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.10580000000000001","pos","283","139","144","d","NA","1964","P","Y"
"3809","12468","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","5.8299999999999998E-2","pos","283","139","144","d","NA","1964","P","Y"
"3810","12469","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.115","pos","283","139","144","d","NA","1964","P","Y"
"3811","12470","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1095","pos","2518","1251","1267","d","NA","1964","P","Y"
"3812","12471","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1613","pos","2518","1251","1267","d","NA","1964","P","Y"
"3813","12472","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","7.1400000000000005E-2","pos","2518","1251","1267","d","NA","1964","P","Y"
"3814","12473","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","9.4E-2","pos","2518","1251","1267","d","NA","1964","P","Y"
"3815","12474","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.32400000000000001","pos","321","160","161","d","NA","1964","P","Y"
"3816","12475","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.41909999999999997","pos","321","160","161","d","NA","1964","P","Y"
"3817","12476","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.3876","pos","321","160","161","d","NA","1964","P","Y"
"3818","12477","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.31059999999999999","pos","321","160","161","d","NA","1964","P","Y"
"3819","12478","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.2336","pos","896","452","444","d","NA","1964","P","Y"
"3820","12479","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.2923","pos","896","452","444","d","NA","1964","P","Y"
"3821","12480","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.1444","pos","896","452","444","d","NA","1964","P","Y"
"3822","12481","2202d","10.1177/1088868319891310","Prejudice",NA,"NA","0.19989999999999999","pos","896","452","444","d","NA","1964","P","Y"
